instance	true	assigned	probability
42092493365	0	1	0.1
42107115570	0	1	0.1
42089891984	0	1	0.09333430000000001
42115226316	0	1	0.5
42102957110	0	1	0.1
42092282249	0	1	0.5
42089973521	0	1	0.1
42087476502	0	1	0.023525599999999997
42121789342	0	1	0.5
42087834435	0	1	0.00754232
42114524676	0	1	0.5
42125988189	0	1	0.0681645
42087973354	0	1	0.1
42087389099	0	1	0.5
42103686480	0	1	0.257315
42108883843	1	1	0.5
42087082101	0	1	0.1
42124983542	0	1	0.1
42116191879	0	1	0.1
42123511356	0	1	0.5
42126337278	0	1	0.1
42128849588	1	1	0.1
42133289462	0	1	0.5
42105434309	0	1	0.5
42129868158	0	1	0.5
42117340709	0	1	0.131299
42130120566	0	1	0.036107099999999996
42114363097	0	1	0.5
42123626850	0	1	0.1
42096467699	0	1	0.1
42098952046	1	1	0.191657
42133205622	0	1	0.138915
42094975977	0	1	0.5
42116179260	0	1	0.1
42123950646	0	1	0.5
42106531844	0	1	0.5
42100378407	0	1	0.5
42098914721	1	1	0.300692
42092270387	1	1	0.5
42134491130	0	1	0.5
42110188329	0	1	0.1
42119011382	0	1	0.115996
42102760225	0	1	0.1
42091706946	0	1	0.1
42110508969	0	1	0.1
42124877255	0	1	0.5
42134362762	1	1	0.17163499999999998
42094318999	0	1	0.0323993
42114134493	0	1	0.5
42094484872	0	1	0.10780799999999999
42087783979	0	1	0.5
42093917313	0	1	0.052839300000000006
42087271918	0	1	0.5
42133544566	0	1	0.1
42128015205	0	1	0.026519900000000002
42111660925	0	1	0.5
42133980455	0	1	0.1
42102554920	0	1	0.1
42107601426	0	1	0.1
42091137720	0	1	0.1
42092938648	0	1	0.5
42088326968	0	1	0.1
42090707720	1	1	0.5
42108345466	0	1	0.0627361
42116742558	0	1	0.5
42127581231	1	1	0.5
42117817529	1	1	0.160127
42116651248	0	1	0.5
42116951524	0	1	0.5
42127905907	1	1	0.1
42105943273	0	1	0.1
42118674154	0	1	0.5
42125773946	0	1	0.5
42118362562	0	1	0.1
42119559232	0	1	0.5
42097736820	0	1	0.27570700000000004
42101742885	0	1	0.212641
42129633464	0	1	0.1
42094440911	0	1	0.1
42089648545	0	1	0.5
42106852324	0	1	0.1
42101496052	0	1	0.225399
42124113371	0	1	9.00832e-09
42093641278	0	1	0.18073
42104762370	0	1	0.1
42109586155	0	1	0.5
42098566856	0	1	0.5
42097886291	0	1	0.0142406
42123276020	0	1	0.0503535
42108666573	0	1	0.5
42095394464	0	1	0.25667
42097817239	0	1	0.1
42099040320	0	1	0.5
42104831536	0	1	0.5
42088694211	0	1	0.1
42115588794	1	1	0.216094
42125273759	0	1	0.1
42096175785	0	1	0.5
42103756856	0	1	0.1
42125770876	0	1	0.5
42125557363	0	1	0.5
42117186294	1	1	0.5
42111059176	0	1	0.401726
42102630003	0	1	0.1
42129373465	0	1	0.1
42123299816	0	1	0.5
42094063483	1	1	0.35364
42115268768	0	1	0.0462446
42087576431	0	1	0.279041
42115309387	0	1	0.1
42094177401	0	1	0.5
42127040935	0	1	0.1
42098263986	1	1	0.300692
42112011566	1	1	0.5
42098213540	1	1	0.192103
42130433422	0	1	0.1
42113485810	0	1	0.5
42102719297	0	1	0.1
42127044879	0	1	0.000189538
42091616285	0	1	0.5
42121005738	0	1	0.5
42127319947	0	1	0.1
42089867006	0	1	0.219546
42134479299	0	1	0.0790615
42118057253	0	1	0.446175
42128769238	0	1	0.138381
42111156814	0	1	0.5
42106025853	0	1	0.120604
42093050336	0	1	0.1
42118301312	0	1	0.04893630000000001
42130059340	0	1	0.5
42095239499	0	1	0.1
42101983004	0	1	0.229237
42100841845	1	1	0.250682
42123369632	0	1	0.5
42111490233	0	1	0.1
42131162110	0	1	0.5
42122727680	0	1	0.5
42108444431	1	1	0.1
42130316112	0	1	2.36581e-05
42123851203	0	1	0.1
42122057891	0	1	0.280074
42099133983	0	1	0.5
42132343142	0	1	0.5
42118439082	0	1	0.1
42111246675	0	1	0.200599
42110555245	0	1	0.5
42106169814	0	1	0.193679
42130366729	0	1	0.5
42103007750	0	1	0.5
42092217295	0	1	0.058385
42119646588	0	1	0.5
42128873357	0	1	0.5
42115774615	1	1	0.005481300000000001
42117537638	1	1	0.1
42130794604	0	1	4.8232199999999995e-06
42128277103	0	1	0.409553
42090939892	0	1	0.14733
42122506983	0	1	0.09383580000000001
42129663709	0	1	0.09383580000000001
42116010703	0	1	0.28198
42131631634	0	1	0.0941825
42132801002	0	1	0.23259699999999997
42121350379	0	1	0.1
42114815437	0	1	0.1
42091351877	0	1	0.1
42134315724	0	1	0.5
42130470489	0	1	0.1
42092084536	0	1	0.5
42087086985	0	1	0.5
42100858250	0	1	0.138452
42107814393	0	1	0.1
42098484712	0	1	0.0571711
42134220926	0	1	0.1
42094680247	0	1	0.5
42089229547	0	1	0.1
42106063819	0	1	0.5
42113721239	0	1	0.1
42110216296	0	1	0.521405
42113055655	0	1	0.5
42097772302	0	1	0.5470079999999999
42090869347	0	1	0.07595980000000001
42122769767	0	1	0.5
42092934410	0	1	0.5
42099274078	0	1	0.5
42096760636	0	1	0.1
42109108485	0	1	0.5
42128393488	0	1	0.1
42111962841	0	1	0.5
42090703875	0	1	0.5
42104092062	0	1	0.0115346
42094372970	0	1	0.00134572
42119458613	0	1	0.5
42108360680	0	1	0.00709032
42106081962	0	1	0.1
42127322094	0	1	0.0752256
42127087430	0	1	0.5
42114654578	1	1	0.1
42114686082	1	1	0.1
42094890470	0	1	0.189185
42095112122	0	1	0.37151300000000004
42088566737	0	1	0.5
42134435325	0	1	0.0128069
42121618966	0	1	0.5
42091205875	0	1	0.5
42114895108	0	1	0.5
42101016950	0	1	0.142153
42109584867	0	1	0.000611466
42087834524	0	1	0.1
42131106358	0	1	0.1
42111838860	0	1	0.1
42121183999	0	1	0.244358
42130973793	0	1	0.043824199999999994
42120604305	0	1	0.5
42102945806	0	1	0.1
42091750389	0	1	0.5
42132432538	0	1	0.06685210000000001
42114949945	0	1	0.1
42109398098	0	1	0.5
42131420579	0	1	0.5
42122190960	0	1	0.1
42133736511	0	1	0.1
42100658760	0	1	0.5
42115008496	0	1	0.36642199999999997
42096208068	0	1	0.5
42112640718	0	1	0.5
42088013690	0	1	0.0159934
42087680322	0	1	0.5
42132604698	0	1	0.1
42106617424	0	1	0.283409
42106746251	0	1	0.0507901
42105570735	0	1	0.1
42128084598	0	1	0.243004
42100559098	0	1	0.138328
42096620485	0	1	0.5
42109990839	0	1	0.5
42111833088	0	1	0.5
42133788661	0	1	0.5
42129133815	0	1	0.5
42090994544	0	1	0.1
42107547362	0	1	0.5
42118506165	0	1	0.5
42127621542	0	1	0.1
42112737316	0	1	0.5
42128969041	0	1	0.5
42128067956	0	1	0.5
42089354931	0	1	0.1
42119615564	0	1	0.5
42123233720	0	1	0.108024
42090187300	0	1	0.5
42119717014	0	1	0.0320258
42111552006	0	1	0.5
42133620256	0	1	0.1
42133026899	0	1	0.5
42130186379	0	1	0.0859965
42129039292	0	1	0.5
42130950353	0	1	0.210702
42097946815	0	1	0.1
42106251734	0	1	0.172785
42098226218	0	1	0.5
42115639397	0	1	0.1
42094352403	0	1	0.1
42093623709	0	1	0.1
42098408239	0	1	0.109019
42099054323	0	1	0.1
42114753904	0	1	0.5
42123082329	0	1	0.5
42098338315	0	1	0.00206355
42110455219	0	1	0.340449
42088256555	0	1	0.5
42114623715	0	1	0.1
42101071946	0	1	0.5
42108106305	0	1	0.5
42115002038	0	1	0.00116554
42088046577	0	1	0.173797
42126309276	0	1	0.5
42122743918	0	1	0.5
42117511532	0	1	0.5
42110044386	0	1	0.5
42101211823	0	1	0.0994873
42134163438	0	1	0.5
42110168941	0	1	0.5
42110248294	0	1	0.1
42102068788	0	1	0.1
42089745515	0	1	0.5
42125467114	0	1	0.1
42103773717	0	1	0.5
42128905697	0	1	0.1
42120198353	0	1	0.058210000000000005
42107933218	0	1	0.5
42104185097	0	1	0.5
42095792649	0	1	0.5
42108574373	0	1	0.5
42133973761	0	1	0.5
42088072663	0	1	0.5
42112894767	0	1	0.5
42119464722	0	1	0.1
42112384612	0	1	0.1
42091286879	0	1	0.10831700000000001
42122232965	0	1	0.1
42099139295	0	1	0.0635256
42118163188	0	1	0.0381751
42126614140	0	1	0.22085500000000002
42131279663	0	1	0.5
42109846268	0	1	0.1
42090315497	0	1	0.08425260000000001
42111123259	0	1	0.017919
42093549405	0	1	0.5
42108992869	0	1	0.1
42094767243	0	1	0.5
42134246861	0	1	0.24898
42126767935	0	1	0.5
42122710288	0	1	0.5
42118869559	0	1	0.037991000000000004
42103562320	0	1	0.0848016
42118702574	0	1	0.0255732
42130995579	0	1	0.5
42132974794	1	1	0.1
42103339117	0	1	0.1
42097456000	0	1	0.5
42091335527	0	1	0.1
42132463691	0	1	0.21195
42132900443	0	1	0.5
42119179017	0	1	0.1
42100289852	0	1	0.139182
42097303632	0	1	0.5
42089146674	0	1	0.5
42095722495	0	1	0.5
42092521588	0	1	0.5
42094270500	0	1	0.5
42122462938	0	1	0.18823900000000002
42118927928	0	1	0.00693946
42093337273	0	1	0.1
42116990573	0	1	0.40517800000000004
42104675443	0	1	0.1
42101186184	0	1	0.5
42130548280	0	1	0.5
42097423426	0	1	0.333514
42101794455	0	1	0.1
42133707672	0	1	0.1
42112002398	0	1	0.5
42127286256	0	1	0.1
42103564074	0	1	0.5
42093681178	0	1	0.5
42090927886	0	1	0.5
42097160885	0	1	0.1
42109298343	0	1	0.129018
42099716161	0	1	0.5
42095417346	0	1	0.5
42131537964	0	1	0.11478499999999998
42093488438	0	1	0.0574567
42101580056	0	1	0.1
42113668011	0	1	0.5
42129336693	0	1	0.5
42109444114	0	1	0.1
42089717748	0	1	0.232408
42123262880	0	1	0.5
42103429016	0	1	0.0886254
42103144215	0	1	0.5
42121005574	0	1	0.5
42102851505	0	1	0.186692
42107766363	0	1	0.1
42134067113	0	1	0.259727
42114511973	0	1	0.1
42088650618	0	1	0.5
42116322820	0	1	0.5
42114408761	0	1	0.1
42109123687	0	1	0.0985703
42091741620	0	1	0.130736
42089362147	0	1	0.0454115
42119642922	0	1	0.5
42118972394	0	1	0.5
42123173379	0	1	0.1
42132310785	0	1	2.3986700000000002e-05
42133584383	0	1	0.1
42107974072	0	1	0.1
42093824925	0	1	0.341446
42101412353	0	1	0.1
42127673771	0	1	0.5
42098071617	0	1	0.1
42132637374	0	1	0.5
42117501779	0	1	0.10042000000000001
42117064678	0	1	0.1
42119760028	0	1	0.5
42097466535	0	1	0.5
42126047777	0	1	0.1
42098624027	0	1	0.5
42103811860	0	1	0.5
42125272863	0	1	0.125132
42129569393	0	1	0.5
42096573269	0	1	0.5
42096000332	0	1	0.1
42090680212	0	1	0.5
42121926264	0	1	0.206258
42123189793	0	1	0.226179
42103117191	0	1	0.5
42134309321	0	1	0.378306
42104952383	0	1	0.5
42099100595	0	1	0.0206199
42107190123	0	1	0.177052
42125041832	1	1	0.1
42133711674	0	1	0.1
42109141099	0	1	0.5
42104243588	0	1	0.1
42100560021	0	1	0.5
42102462352	0	1	0.0962177
42101646254	0	1	0.5
42097687175	0	1	0.1
42106571351	0	1	0.5
42107090801	0	1	0.1
42115794242	0	1	0.5
42117735495	0	1	0.137888
42090006064	0	1	0.304898
42110563356	0	1	0.14365799999999998
42121428399	0	1	0.327717
42093078743	0	1	0.1
42090338163	0	1	0.1
42127900617	0	1	0.5
42103551341	0	1	0.000964045
42121512322	0	1	0.1
42130477868	0	1	0.1
42111223867	1	1	0.17158800000000002
42109093347	1	1	0.5
42108564292	0	1	0.5
42122243902	0	1	0.5
42107399504	0	1	0.1
42089561185	0	1	0.5
42129745288	1	1	0.09984730000000001
42099204814	0	1	0.051812300000000006
42134066625	0	1	0.1
42112111818	0	1	0.0605697
42134471880	0	1	0.1
42100690919	0	1	0.144655
42132576474	0	1	0.220514
42092888373	0	1	0.1
42123121901	0	1	0.181307
42130134543	0	1	0.1
42087580336	0	1	0.193297
42092355133	0	1	0.0230519
42112676884	0	1	0.5
42109844620	0	1	0.1
42128689747	0	1	0.0496479
42094892247	0	1	0.5
42127144114	0	1	0.10052
42113923352	0	1	0.5
42132707239	0	1	0.16184
42097399956	0	1	0.5
42087825238	0	1	0.1
42091043576	0	1	0.1
42108617951	0	1	0.5
42130184892	0	1	0.0352665
42126420473	0	1	0.1
42111005922	0	1	0.1
42088338528	0	1	0.1
42098531668	0	1	0.23255599999999998
42102029906	0	1	0.00349905
42107965785	0	1	0.5
42115692484	0	1	0.1
42097944566	0	1	0.5
42110349943	0	1	0.5
42114187467	0	1	0.1
42107064943	0	1	0.1
42088425529	0	1	0.137428
42099748778	0	1	0.246763
42128456303	0	1	0.5
42129650663	0	1	0.41555699999999995
42132685979	0	1	0.5
42111251184	0	1	0.5
42133639080	0	1	0.5
42130156778	0	1	0.1
42120771329	0	1	0.1
42120403451	0	1	0.1
42129998858	0	1	0.0319042
42124579867	0	1	0.195491
42095004500	0	1	0.5
42113470096	0	1	0.115263
42129695828	0	1	0.1
42113004444	0	1	0.5
42089411832	0	1	0.5
42121106490	0	1	0.23009000000000002
42099086856	0	1	0.5
42134417175	0	1	0.1
42124232918	0	1	0.1
42127737954	0	1	0.5
42114508231	0	1	0.1
42104364581	0	1	0.5
42104996050	0	1	0.0649365
42115934293	0	1	0.5
42112440809	0	1	0.5
42133834934	0	1	0.06099630000000001
42101925118	0	1	0.1
42107372057	0	1	0.5
42089787250	0	1	0.00954284
42113133254	0	1	0.5
42116267683	0	1	0.1
42092448273	0	1	0.1
42108084477	0	1	0.5
42128651434	0	1	0.1
42087840203	0	1	0.5
42098380204	0	1	0.1
42096729112	0	1	0.5
42093207097	0	1	0.5
42105537579	0	1	0.00210172
42118990441	0	1	0.5
42098569639	0	1	0.046843300000000004
42120650632	0	1	0.00416328
42124680919	0	1	0.1
42112227311	0	1	0.1
42132787291	0	1	0.5
42121086053	0	1	0.1
42124955163	0	1	0.5
42120507523	0	1	0.5
42095735185	0	1	0.1
42119931446	0	1	0.16553299999999999
42119220138	0	1	0.1
42105710192	0	1	0.1
42095441594	0	1	0.5
42125278884	0	1	0.0152129
42133002038	0	1	0.300342
42132079106	0	1	0.5
42099100247	0	1	0.1
42126534907	0	1	0.5
42115238946	0	1	0.1
42120772379	0	1	0.5
42101517152	0	1	0.1
42125536116	0	1	0.1
42125940064	0	1	0.5
42107355894	0	1	0.179038
42123135794	0	1	0.1
42121365045	0	1	0.130895
42106318929	0	1	0.318789
42087106940	0	1	0.5
42130003495	0	1	0.0320043
42130819091	0	1	0.1
42106689463	0	1	0.0835189
42104535078	0	1	0.5
42126062194	0	1	0.5
42126415839	0	1	0.5
42127678132	0	1	0.0831878
42130360461	0	1	0.5
42106878142	0	1	0.0898424
42133769463	0	1	0.1
42122738618	0	1	0.1
42089404221	0	1	0.1
42099735034	0	1	0.1
42130637518	0	1	0.040197199999999995
42128346325	0	1	0.00268606
42116930004	0	1	0.157227
42109109622	0	1	0.1
42129284408	0	1	0.1
42123155426	0	1	0.1
42131969239	0	1	1.92088e-11
42110395925	0	1	0.5
42096690768	0	1	0.5
42103619781	0	1	0.1
42093235525	0	1	0.5
42120099309	0	1	0.1
42116408455	0	1	0.271512
42094062819	0	1	0.5
42119865911	0	1	0.5
42132651153	0	1	0.1
42110721372	0	1	0.362012
42107960436	0	1	0.5
42098673078	0	1	0.1
42109013755	0	1	0.5
42094338160	0	1	0.5
42126277093	0	1	0.1
42114930568	0	1	0.058453099999999994
42111842007	0	1	0.1
42113912627	0	1	0.5
42111875711	0	1	0.1
42101664296	0	1	0.5
42113406865	0	1	0.1
42129924943	0	1	0.5
42087574551	0	1	0.14386600000000002
42119766667	0	1	0.5
42095495321	0	1	0.5
42090463825	0	1	0.5
42129850085	0	1	0.1
42126762136	0	1	0.05318200000000001
42123905659	0	1	0.1
42126369594	0	1	0.5
42128859491	0	1	0.21455300000000002
42108400333	0	1	0.251091
42122714721	0	1	0.5
42090031839	0	1	0.5
42086924609	0	1	0.5
42098471898	0	1	0.07392919999999999
42094882108	0	1	0.5
42120200440	0	1	0.1
42110236093	0	1	0.1
42122911414	0	1	0.5
42087013787	0	1	0.5
42099022017	0	1	0.1
42108879016	0	1	0.289752
42112315350	0	1	0.5
42095206957	0	1	0.5
42087798735	0	1	0.0198351
42104136130	0	1	0.1
42099629828	0	1	0.291813
42098458919	0	1	0.31509499999999996
42111559324	0	1	0.5
42094147831	0	1	0.1
42105355777	0	1	0.1
42088167754	0	1	0.1
42123051940	0	1	0.1
42107133206	0	1	0.5
42133995995	0	1	0.1
42106258213	0	1	0.117119
42112534246	0	1	0.5
42109802514	0	1	0.5
42095272872	0	1	0.5
42102932116	0	1	0.136183
42116634107	0	1	0.101378
42108704449	0	1	0.5
42111406304	0	1	0.1
42093626643	0	1	0.5
42103029311	0	1	0.1
42130394973	0	1	0.1
42101789259	0	1	0.1
42089919379	0	1	0.5
42107656401	0	1	0.5
42111779752	0	1	0.1
42123280835	0	1	0.5
42119823324	0	1	0.1
42128170509	0	1	0.5
42098898648	0	1	0.5
42131548901	0	1	0.15392
42109343163	0	1	0.5
42131370887	0	1	0.5
42118495452	0	1	0.5
42118759413	0	1	0.1
42090054472	0	1	0.5
42103830174	0	1	0.00681344
42104413000	0	1	0.291563
42093435992	0	1	0.1
42091842072	0	1	0.5
42091968711	0	1	0.257328
42090706917	0	1	0.1
42095734284	0	1	0.1
42133210984	0	1	0.5
42127174843	0	1	0.1
42112512677	0	1	0.1
42087482128	0	1	0.158707
42132112634	0	1	0.5
42107182118	0	1	0.5
42093652746	0	1	0.5
42113702329	0	1	0.0825209
42113253041	0	1	0.5
42126010458	0	1	0.1
42127291971	0	1	0.5
42112775174	0	1	0.1
42100283225	0	1	0.5
42134313179	0	1	0.18
42116083424	0	1	0.334877
42118196169	0	1	0.5
42105610403	0	1	0.1
42112252083	0	1	0.5
42103105538	0	1	0.5
42109006188	0	1	0.1
42101410251	0	1	0.1
42091799640	0	1	0.5
42109953646	0	1	0.1
42096886044	0	1	0.121308
42120443855	0	1	0.0610807
42106932472	0	1	0.34336500000000003
42108118849	0	1	0.5
42134493715	0	1	0.5
42132419089	0	1	0.297658
42087174016	0	1	0.5
42109978395	0	1	0.480239
42132506598	0	1	0.5
42100803890	0	1	0.424597
42101871131	0	1	0.181859
42124486207	0	1	0.5
42094154175	0	1	0.5
42102422713	0	1	0.247779
42110076773	0	1	0.00408791
42101720112	0	1	0.135506
42100445097	0	1	0.5
42105244518	0	1	0.5
42110156499	0	1	0.5
42122790502	0	1	0.1
42087531266	0	1	0.1
42088124348	0	1	0.1
42112727009	0	1	0.211117
42105832557	0	1	0.5
42113852853	0	1	0.5
42094228031	0	1	0.1
42107236190	0	1	0.1
42109375345	0	1	0.1
42127860462	0	1	0.5
42100459266	0	1	0.0057547
42098612436	0	1	0.0236957
42091637929	0	1	0.0689692
42103381277	0	1	0.235868
42088579790	0	1	0.5
42090535057	0	1	0.1
42095586592	0	1	0.150863
42124384616	0	1	0.1
42091385315	0	1	0.18817
42130670610	0	1	0.5
42111922666	0	1	0.5
42088847855	0	1	0.5
42126913756	0	1	0.1
42127253871	0	1	0.5
42127399165	0	1	0.5
42116259094	0	1	0.1
42114055073	0	1	0.5
42093957009	0	1	0.0873595
42127931360	0	1	0.5
42132254940	0	1	0.1
42129202962	0	1	0.5
42106582255	0	1	0.5
42116126948	0	1	0.5
42102965316	0	1	0.0620226
42092212908	0	1	0.0133916
42123955222	0	1	0.043539
42096880264	0	1	0.1
42107211440	0	1	0.5
42095377930	0	1	0.1
42128045642	0	1	0.45391800000000004
42096798347	0	1	0.1
42122532903	0	1	0.1
42099858365	0	1	0.00271039
42127812808	0	1	0.5
42122908387	0	1	0.5
42125429344	0	1	0.06927269999999999
42112116783	0	1	0.1
42118798110	0	1	0.1
42104793774	0	1	0.332828
42117705900	0	1	0.0683637
42098646037	0	1	0.1
42093798195	0	1	0.5
42097854958	0	1	0.182376
42114819689	0	1	0.5
42112048038	0	1	0.5
42095760394	1	1	0.00467827
42119480137	0	1	0.5
42121616187	0	1	0.25056999999999996
42105669733	0	1	0.5
42091147973	0	1	0.5
