R	P	FP	R_stdev	P_stdev	FP_stdev	ClassifierOutput
0.959154929577465	0.26242774566474	0.169545667658659	0.00689997110642858	0.00188785336631319	0.000460418815372138	-40.0832005199816
0.959154929577465	0.261923076923077	0.169988576803239	0.00689997110642858	0.00188422287906749	0.000460507678724193	-40.0977345063005
0.959154929577465	0.261420345489443	0.170431485947818	0.00689997110642858	0.00188060632842982	0.000460596638437594	-40.114362034615
0.96056338028169	0.261302681992337	0.170785899517176	0.00718171762479307	0.00195364732322054	0.000507297710135974	-40.1569579920019
0.96056338028169	0.260803059273423	0.171228808661755	0.00718171762479307	0.00194991185988295	0.000507453887246902	-40.1940443368175
0.96056338028169	0.26030534351145	0.171671717806334	0.00718171762479307	0.00194619065404248	0.000507610119272489	-40.2081806509441
0.96056338028169	0.259809523809524	0.172114626950913	0.00718171762479307	0.00194248362422968	0.000507766406183908	-40.2390310501588
0.96056338028169	0.259315589353612	0.172557536095492	0.00718171762479307	0.00193879068958025	0.000507922747919568	-40.2460158948961
0.96056338028169	0.258823529411765	0.173000445240071	0.00718171762479307	0.00193511176986683	0.000508079144428856	-40.2726095002764
0.96056338028169	0.258333333333333	0.17344335438465	0.00718171762479307	0.00193144678545633	0.000508235595672131	-40.2874678291039
0.96056338028169	0.257844990548204	0.173886263529229	0.00718171762479307	0.00192779565730696	0.000508392101593401	-40.3258223224299
0.96056338028169	0.257358490566038	0.174329172673809	0.00718171762479307	0.00192415830701994	0.000508548662120355	-40.3567947096475
0.96056338028169	0.256873822975518	0.174772081818388	0.00718171762479307	0.00192053465671834	0.000508705277229855	-40.3757020440075
0.96056338028169	0.256390977443609	0.175214990962967	0.00718171762479307	0.00191692462917051	0.000508861946866049	-40.4120840129713
0.96056338028169	0.255909943714822	0.175657900107546	0.00718171762479307	0.0019133281477002	0.000509018670984044	-40.4259351385699
0.96056338028169	0.255430711610487	0.176100809252125	0.00718171762479307	0.00190974513617687	0.000509175449511725	-40.4595099672073
0.96056338028169	0.254953271028037	0.176543718396704	0.00718171762479307	0.00190617551910489	0.000509332282426096	-40.5137460901663
0.96056338028169	0.254477611940299	0.176986627541283	0.00718171762479307	0.00190261922148605	0.000509489169644247	-40.5335568922821
0.96056338028169	0.254003724394786	0.177429536685862	0.00718171762479307	0.0018990761689435	0.000509646111154149	-40.5770383653497
0.96056338028169	0.253531598513011	0.177872445830442	0.00718171762479307	0.00189554628758345	0.000509803106862107	-40.6086014754674
0.96056338028169	0.253061224489796	0.178315354975021	0.00718171762479307	0.00189202950411339	0.000509960156756163	-40.6476284228675
0.96056338028169	0.252592592592593	0.1787582641196	0.00718171762479307	0.00188852574577639	0.000510117260797154	-40.6785850514527
0.96056338028169	0.252125693160813	0.179201173264179	0.00718171762479307	0.00188503494032581	0.000510274418880672	-40.6891362958759
0.96056338028169	0.251660516605166	0.179644082408758	0.00718171762479307	0.00188155701607927	0.000510431631000302	-40.7181790063098
0.96056338028169	0.251197053406998	0.180086991553337	0.00718171762479307	0.00187809190187564	0.000510588897089821	-40.7417338750384
0.96056338028169	0.250735294117647	0.180529900697916	0.00718171762479307	0.00187463952705811	0.000510746217093942	-40.7655535921065
0.96056338028169	0.250275229357798	0.180972809842495	0.00718171762479307	0.00187119982149551	0.000510903590984589	-40.7800911583543
0.961971830985915	0.25018315018315	0.181327105783707	0.00563380281690429	0.00146520146520429	0.000413879622635684	-40.7934921059713
0.961971830985915	0.249725776965265	0.181770014928286	0.00563380281690429	0.00146252285192113	0.000414040493462733	-40.8252078848185
0.961971830985915	0.249270072992701	0.182212924072865	0.00563380281690429	0.001459854014601	0.000414201428002452	-40.8390025960577
0.961971830985915	0.248816029143898	0.182655833217445	0.00563380281690429	0.00145719489982439	0.0004143624262007	-40.8605097831592
0.961971830985915	0.248363636363636	0.183098742362024	0.00563380281690429	0.00145454545454337	0.000414523487949825	-40.8847599782625
0.963380281690141	0.248275862068966	0.183453038303236	0.00526993998140183	0.00135813335273015	0.000380467731385284	-40.9073186318962
0.964788732394366	0.248188405797101	0.183807334244447	0.00445391219742004	0.0011457527754129	0.000319251575244741	-40.9542995125429
0.964788732394366	0.247739602169982	0.184250243389026	0.00445391219742004	0.00114368088976216	0.000319374043934328	-40.9694754712701
0.964788732394366	0.247292418772563	0.184693152533606	0.00445391219742004	0.00114161648382045	0.000319496629321875	-40.9918606066341
0.964788732394366	0.246846846846847	0.185136061678185	0.00445391219742004	0.00113955951717511	0.000319619331221004	-41.0171928869151
0.964788732394366	0.246402877697842	0.185578970822764	0.00445391219742004	0.00113750994969692	0.000319742149532303	-41.0425537785199
0.964788732394366	0.245960502692998	0.186021879967343	0.00445391219742004	0.00113546774153551	0.000319865084112998	-41.0886005753732
0.964788732394366	0.245519713261649	0.186464789111922	0.00445391219742004	0.00113343285310492	0.000319988134820409	-41.1264946475985
0.964788732394366	0.245080500894454	0.186907698256501	0.00445391219742004	0.00113140524514245	0.000320111301511948	-41.1471250067949
0.964788732394366	0.244642857142857	0.18735060740108	0.00445391219742004	0.00112938487862573	0.000320234584079789	-41.1589562981366
0.964788732394366	0.244206773618538	0.187793516545659	0.00445391219742004	0.00112737171485612	0.000320357982372827	-41.195123483722
0.964788732394366	0.243772241992883	0.188236425690239	0.00445391219742004	0.00112536571536051	0.000320481496257387	-41.2222972147008
0.964788732394366	0.243339253996448	0.188679334834818	0.00445391219742004	0.0011233668419749	0.0003206051256345	-41.2656272588993
0.964788732394366	0.24290780141844	0.189122243979397	0.00445391219742004	0.00112137505680501	0.000320728870310035	-41.2880737910699
0.964788732394366	0.242477876106195	0.189565153123976	0.00445391219742004	0.00111939032219144	0.000320852730202493	-41.3383188754908
0.964788732394366	0.242049469964664	0.190008062268555	0.00445391219742004	0.00111741260076383	0.000320976705135256	-41.3588471678566
0.964788732394366	0.241622574955908	0.190450971413134	0.00445391219742004	0.0011154418554358	0.000321100794983719	-41.3845093565854
0.964788732394366	0.241197183098592	0.190893880557713	0.00445391219742004	0.00111347804935501	0.000321224999649267	-41.4047299758987
0.964788732394366	0.240773286467487	0.191336789702292	0.00445391219742004	0.00111152114592749	0.000321349318981494	-41.431497249411
0.964788732394366	0.240350877192982	0.191779698846872	0.00445391219742004	0.00110957110883221	0.000321473752830099	-41.4475735059492
0.964788732394366	0.239929947460595	0.192222607991451	0.00445391219742004	0.00110762790198066	0.000321598301096679	-41.4878387732264
0.964788732394366	0.23951048951049	0.19266551713603	0.00445391219742004	0.00110569148956632	0.00032172296361384	-41.5118556174894
0.966197183098591	0.239441535776614	0.193019813077242	0.00526993998140183	0.00130598861668073	0.000350543137168353	-41.5312948751203
0.966197183098591	0.239024390243902	0.193462722221821	0.00526993998140183	0.00130371337518507	0.000350618163038745	-41.5570140065496
0.966197183098591	0.238608695652174	0.1939056313664	0.00526993998140183	0.00130144604757021	0.000350693321888221	-41.5733708547819
0.966197183098591	0.238194444444444	0.194348540510979	0.00526993998140183	0.00129918659262608	0.000350768613686689	-41.610851851662
0.966197183098591	0.237781629116118	0.194791449655558	0.00526993998140183	0.00129693496942207	0.000350844038316913	-41.6242752764749
0.966197183098591	0.237370242214533	0.195234358800137	0.00526993998140183	0.00129469113729478	0.000350919595709061	-41.6526180715952
0.966197183098591	0.236960276338515	0.195677267944716	0.00526993998140183	0.00129245505588292	0.000350995285761579	-41.6808442757179
0.966197183098591	0.236551724137931	0.196120177089295	0.00526993998140183	0.00129022668509362	0.000351071108388665	-41.6974770609852
0.966197183098591	0.236144578313253	0.196563086233875	0.00526993998140183	0.0012880059851158	0.000351147063504439	-41.7149834083222
0.966197183098591	0.23573883161512	0.197005995378454	0.00526993998140183	0.00128579291641631	0.000351223151015042	-41.7358163432873
0.966197183098591	0.235334476843911	0.197448904523033	0.00526993998140183	0.0012835874397145	0.000351299370866052	-41.7478150684496
0.966197183098591	0.234931506849315	0.197891813667612	0.00526993998140183	0.00128138951602132	0.00035137572294765	-41.7867973486166
0.966197183098591	0.234529914529915	0.198334722812191	0.00526993998140183	0.00127919910658774	0.000351452207181554	-41.8047578706695
0.966197183098591	0.234129692832764	0.19877763195677	0.00526993998140183	0.00127701617297002	0.000351528823473608	-41.8412336556394
0.966197183098591	0.233730834752981	0.199220541101349	0.00526993998140183	0.00127484067692128	0.000351605571737485	-41.8755369039284
0.966197183098591	0.233333333333333	0.199663450245928	0.00526993998140183	0.00127267258053508	0.000351682451902567	-41.8891020996202
0.966197183098591	0.232937181663837	0.200106359390508	0.00526993998140183	0.00127051184611074	0.000351759463842918	-41.9121392611988
0.966197183098591	0.232542372881356	0.200549268535087	0.00526993998140183	0.00126835843620097	0.000351836607519338	-41.9431075147674
0.966197183098591	0.232148900169205	0.200992177679666	0.00526993998140183	0.00126621231363824	0.000351913882829421	-41.9777100585108
0.966197183098591	0.231756756756757	0.201435086824245	0.00526993998140183	0.00126407344147774	0.000351991289662813	-41.9972419411285
0.966197183098591	0.231365935919056	0.201877995968824	0.00526993998140183	0.00126194178306305	0.000352068827956415	-42.0188229611884
0.966197183098591	0.230976430976431	0.202320905113403	0.00526993998140183	0.00125981730194692	0.000352146497647034	-42.0526748244387
0.966197183098591	0.230588235294118	0.202763814257982	0.00526993998140183	0.00125769996194371	0.000352224298592586	-42.0686487722038
0.966197183098591	0.230201342281879	0.203206723402561	0.00526993998140183	0.00125558972710271	0.000352302230761262	-42.1009270146198
0.966197183098591	0.229815745393635	0.203649632547141	0.00526993998140183	0.0012534865617299	0.000352380294018739	-42.1222608134531
0.966197183098591	0.22943143812709	0.20409254169172	0.00526993998140183	0.00125139043035218	0.000352458488285789	-42.1583588301411
0.966197183098591	0.229048414023372	0.204535450836299	0.00526993998140183	0.0012493012977479	0.00035253681353035	-42.1758471116657
0.966197183098591	0.228666666666667	0.204978359980878	0.00526993998140183	0.00124721912891983	0.000352615269570684	-42.1863139970172
0.966197183098591	0.22828618968386	0.205421269125457	0.00526993998140183	0.00124514388910787	0.000352693856398201	-42.2020845538529
0.966197183098591	0.227906976744186	0.205864178270036	0.00526993998140183	0.0012430755437841	0.000352772573925496	-42.217218358845
0.966197183098591	0.227529021558872	0.206307087414615	0.00526993998140183	0.00124101405862082	0.000352851421986434	-42.2242306642424
0.967605633802817	0.227483443708609	0.206661383355827	0.00344998555324647	0.000811089318798585	0.000220827837697256	-42.2399708989935
0.967605633802817	0.227107438016529	0.207104292500406	0.00344998555324647	0.000809748675293599	0.000220891326692137	-42.2518342149508
0.967605633802817	0.226732673267327	0.207547201644985	0.00344998555324647	0.000808412456368958	0.000220955033942255	-42.2901518688627
0.967605633802817	0.226359143327842	0.207990110789564	0.00344998555324647	0.000807080640132936	0.000221018959409576	-42.3098300268365
0.967605633802817	0.225986842105263	0.208433019934144	0.00344998555324647	0.000805753204862464	0.00022108310279182	-42.3355480213431
0.967605633802817	0.225615763546798	0.208875929078723	0.00344998555324647	0.000804430128985008	0.000221147463974673	-42.3608988755093
0.967605633802817	0.225245901639344	0.209318838223302	0.00344998555324647	0.000803111391074076	0.000221212042692748	-42.3891072376425
0.967605633802817	0.224877250409165	0.209761747367881	0.00344998555324647	0.000801796969810048	0.000221276838830844	-42.4103731641244
0.967605633802817	0.224509803921569	0.21020465651246	0.00344998555324647	0.000800486844044613	0.000221341852147859	-42.4319645419553
0.967605633802817	0.224143556280587	0.210647565657039	0.00344998555324647	0.000799180992747759	0.000221407082452477	-42.4553311688058
0.967605633802817	0.223778501628664	0.211090474801618	0.00344998555324647	0.000797879395044654	0.000221472529640696	-42.4865058469117
0.967605633802817	0.223414634146342	0.211533383946197	0.00344998555324647	0.000796582030162287	0.0002215381934326	-42.5089902697463
0.967605633802817	0.223051948051948	0.211976293090777	0.00344998555324647	0.000795288877536111	0.000221604073623117	-42.5209989226083
0.967605633802817	0.222690437601297	0.212419202235356	0.00344998555324647	0.000793999916624072	0.000221670170031828	-42.5431840473096
0.967605633802817	0.222330097087379	0.212862111379935	0.00344998555324647	0.000792715127121465	0.000221736482540484	-42.5570526033303
0.967605633802817	0.221970920840065	0.213305020524514	0.00344998555324647	0.000791434488781574	0.000221803010867665	-42.5767967496158
0.967605633802817	0.221612903225806	0.213747929669093	0.00344998555324647	0.000790157981547179	0.000221869754844252	-42.5905175029205
0.967605633802817	0.221256038647343	0.214190838813672	0.00344998555324647	0.000788885585433523	0.000221936714313201	-42.6173292100159
0.967605633802817	0.220900321543408	0.214633747958251	0.00344998555324647	0.000787617280635664	0.000222003889004513	-42.6243744310587
0.967605633802817	0.220545746388443	0.21507665710283	0.00344998555324647	0.000786353047453313	0.000222071278835366	-42.63274353252
0.967605633802817	0.220192307692308	0.21551956624741	0.00344998555324647	0.000785092866285633	0.000222138883472518	-42.657260881823
0.967605633802817	0.21984	0.215962475391989	0.00344998555324647	0.000783836717682624	0.000222206702832328	-42.6802149162216
0.967605633802817	0.219488817891374	0.216405384536568	0.00344998555324647	0.000782584582365085	0.000222274736655816	-42.7031599985565
0.967605633802817	0.219138755980861	0.216848293681147	0.00344998555324647	0.000781336441084879	0.000222342984733629	-42.7250798966209
0.967605633802817	0.218789808917197	0.217291202825726	0.00344998555324647	0.000780092274782727	0.000222411446955889	-42.7472825737605
0.967605633802817	0.218441971383148	0.217734111970305	0.00344998555324647	0.000778852064473091	0.000222480123025099	-42.7694464126038
0.969014084507042	0.218412698412698	0.218088407911517	0.00563380281690429	0.00126984126983579	0.000338159247126001	-42.7913446795293
0.969014084507042	0.218066561014263	0.218531317056096	0.00563380281690429	0.0012678288431058	0.000338163624626908	-42.8131178318356
0.969014084507042	0.217721518987342	0.218974226200675	0.00563380281690429	0.00126582278481063	0.000338168156653601	-42.8382250915027
0.969014084507042	0.2173775671406	0.219417135345254	0.00563380281690429	0.00126382306476961	0.000338172843150624	-42.8708988877906
0.969014084507042	0.217034700315457	0.219860044489833	0.00563380281690429	0.00126182965299886	0.000338177684201835	-42.9019718486416
0.970422535211268	0.217007874015748	0.220214340431045	0.00526993998136813	0.00117847476748875	0.000291246512281197	-42.9200597899729
0.970422535211268	0.216666666666667	0.220657249575624	0.00526993998136813	0.00117662181973495	0.000291204760162037	-42.9396925665027
0.970422535211268	0.216326530612245	0.221100158720204	0.00526993998136813	0.00117477468972249	0.000291163181622357	-42.9870348014897
0.971830985915493	0.216300940438871	0.221454493905527	0.00629878303519627	0.00140192349686614	0.000367825115367871	-43.0072716761659
0.971830985915493	0.215962441314554	0.221897403050106	0.00629878303519627	0.00139972956338077	0.000367801958976712	-43.0176556974463
0.971830985915493	0.215625	0.222340312194685	0.00629878303519627	0.00139754248593475	0.000367778943264196	-43.0322996751073
0.971830985915493	0.215288611544462	0.222783221339264	0.00629878303519627	0.00139536223245577	0.000367756068256736	-43.0501634506345
0.971830985915493	0.214953271028037	0.223226130483843	0.00629878303519627	0.00139318877102641	0.000367733333973041	-43.0651482121213
0.971830985915493	0.214618973561431	0.223669039628422	0.00629878303519627	0.00139102206998663	0.000367710740469406	-43.0799713356111
0.971830985915493	0.214285714285714	0.224111948773001	0.00629878303519627	0.00138886209782747	0.000367688287711393	-43.0918298939979
0.971830985915493	0.213953488372093	0.224554857917581	0.00629878303519627	0.00138670882325577	0.00036766597579273	-43.1070329481429
0.971830985915493	0.213622291021672	0.22499776706216	0.00629878303519627	0.00138456221517535	0.000367643804663563	-43.1196803709144
0.971830985915493	0.213292117465224	0.225440676206739	0.00629878303519627	0.0013824222426579	0.000367621774439965	-43.1238275880078
0.971830985915493	0.212962962962963	0.225883585351318	0.00629878303519627	0.00138028887500007	0.000367599885071765	-43.1365798073394
0.971830985915493	0.212634822804314	0.226326494495897	0.00629878303519627	0.00137816208166832	0.000367578136569025	-43.1590975123457
0.971830985915493	0.212307692307692	0.226769403640476	0.00629878303519627	0.0013760418323077	0.000367556529032264	-43.1764208404685
0.971830985915493	0.211981566820276	0.227212312785055	0.00629878303519627	0.00137392809677906	0.000367535062486344	-43.192789508914
0.973239436619718	0.211963190184049	0.227566608726267	0.00689997110644145	0.00150275444342465	0.000390091623082391	-43.2171259093135
0.973239436619718	0.211638591117917	0.228009517870846	0.00689997110644145	0.00150045313493414	0.000390036026119925	-43.2626270035249
0.973239436619718	0.21131498470948	0.228452427015425	0.00689997110644145	0.0014981588640876	0.000389980555333086	-43.2742032873331
0.973239436619718	0.210992366412214	0.228895336160004	0.00689997110644145	0.00149587159864779	0.000389925210661833	-43.2912298053251
0.973239436619718	0.210670731707317	0.229338245304584	0.00689997110644145	0.00149359130657914	0.000389869992216829	-43.3297333347458
0.973239436619718	0.210350076103501	0.229781154449163	0.00689997110644145	0.00149131795603407	0.000389814900094434	-43.3695622786288
0.974647887323944	0.210334346504559	0.230135450390375	0.00563380281687276	0.00121580547111942	0.000273173067432739	-43.3902251746907
0.974647887323944	0.210015174506829	0.230578359534954	0.00563380281687276	0.00121396054628098	0.000273043911166077	-43.4081646361532
0.974647887323944	0.20969696969697	0.231021268679533	0.00563380281687276	0.00121212121212342	0.000272914885319266	-43.4155270169306
0.974647887323944	0.209379727685325	0.231464177824112	0.00563380281687276	0.00121028744327286	0.000272785990138416	-43.4425297283755
0.974647887323944	0.209063444108761	0.231907086968691	0.00563380281687276	0.00120845921450324	0.000272657225666326	-43.4617627444098
0.974647887323944	0.208748114630468	0.23234999611327	0.00563380281687276	0.00120663650075242	0.00027252859221048	-43.4891193482831
0.974647887323944	0.208433734939759	0.232792905257849	0.00563380281687276	0.00120481927711073	0.000272400089895349	-43.5182771738408
0.974647887323944	0.20812030075188	0.233235814402428	0.00563380281687276	0.00120300751879792	0.000272271718906614	-43.5304524670266
0.974647887323944	0.207807807807808	0.233678723547008	0.00563380281687276	0.00120120120120453	0.000272143479450515	-43.5399289951031
0.974647887323944	0.207496251874063	0.234121632691587	0.00563380281687276	0.00119940029984803	0.000272015371733488	-43.5557171186722
0.974647887323944	0.207185628742515	0.234564541836166	0.00563380281687276	0.00119760479041887	0.000271887395900918	-43.5743443352243
0.974647887323944	0.206875934230194	0.235007450980745	0.00563380281687276	0.00119581464872959	0.000271759552179977	-43.5815626688053
0.974647887323944	0.206567164179104	0.235450360125324	0.00563380281687276	0.00119402985074462	0.000271631840675456	-43.6161777364383
0.974647887323944	0.206259314456036	0.235893269269903	0.00563380281687276	0.00119225037257561	0.000271504261676163	-43.6219003233372
0.974647887323944	0.205952380952381	0.236336178414482	0.00563380281687276	0.00119047619047419	0.000271376815266697	-43.6432655122661
0.974647887323944	0.205646359583952	0.236779087559061	0.00563380281687276	0.00118870728083415	0.000271249501736278	-43.6676794625498
0.974647887323944	0.205341246290801	0.237221996703641	0.00563380281687276	0.00118694362018183	0.000271122321231147	-43.6974618946179
0.974647887323944	0.205037037037037	0.23766490584822	0.00563380281687276	0.00118518518518282	0.000270995273938593	-43.7089886006816
0.974647887323944	0.204733727810651	0.238107814992799	0.00563380281687276	0.00118343195266752	0.000270868360005076	-43.7254732321768
0.974647887323944	0.204431314623338	0.238550724137378	0.00563380281687276	0.00118168389956054	0.000270741579700149	-43.7319907203904
0.974647887323944	0.204129793510325	0.238993633281957	0.00563380281687276	0.00117994100294595	0.000270614933129571	-43.7486371877934
0.974647887323944	0.203829160530191	0.239436542426536	0.00563380281687276	0.00117820324005768	0.000270488420481193	-43.7582077726513
0.974647887323944	0.203529411764706	0.239879451571115	0.00563380281687276	0.00117647058823445	0.000270362042066208	-43.7843389971067
0.976056338028169	0.20352422907489	0.240233747512327	0.00718171762476833	0.00149750940193209	0.000369377933358247	-43.797480336884
0.976056338028169	0.203225806451613	0.240676656656906	0.00718171762476833	0.00149531364035233	0.000369248037217105	-43.8255817837683
0.976056338028169	0.202928257686676	0.241119565801485	0.00718171762476833	0.00149312430852039	0.000369118237015276	-43.845522032947
0.976056338028169	0.202631578947368	0.241562474946064	0.00718171762476833	0.00149094137824614	0.000368988532763744	-43.8641279878859
0.976056338028169	0.202335766423358	0.242005384090644	0.00718171762476833	0.00148876482149028	0.000368858924623924	-43.873352509315
0.976056338028169	0.202040816326531	0.242448293235223	0.00718171762476833	0.00148659461037967	0.00036872941274233	-43.9017136371471
0.976056338028169	0.20174672489083	0.242891202379802	0.00718171762476833	0.00148443071720231	0.000368599997145126	-43.9277568071068
0.976056338028169	0.201453488372093	0.243334111524381	0.00718171762476833	0.00148227311441719	0.000368470677963895	-43.9447442028134
0.976056338028169	0.201161103047895	0.24377702066896	0.00718171762476833	0.00148012177463418	0.000368341455300189	-43.9595501477818
0.976056338028169	0.200869565217391	0.244219929813539	0.00718171762476833	0.00147797667060693	0.000368212329270699	-43.9794349839215
0.976056338028169	0.200578871201158	0.244662838958118	0.00718171762476833	0.0014758377752802	0.00036808329990172	-43.9965690625742
0.976056338028169	0.20028901734104	0.245105748102697	0.00718171762476833	0.00147370506173589	0.000367954367400543	-44.0274089557419
0.976056338028169	0.2	0.245548657247277	0.00718171762476833	0.00147157850319893	0.000367825531793575	-44.0339100703691
0.976056338028169	0.19971181556196	0.245991566391856	0.00718171762476833	0.00146945807308671	0.000367696793258152	-44.040752586458
0.976056338028169	0.199424460431655	0.246434475536435	0.00718171762476833	0.00146734374492073	0.00036756815177545	-44.0663287894652
0.976056338028169	0.199137931034483	0.246877384681014	0.00718171762476833	0.00146523549241185	0.000367439607568267	-44.0804193371308
0.976056338028169	0.198852223816356	0.247320293825593	0.00718171762476833	0.00146313328940772	0.000367311160663165	-44.0974378787444
0.976056338028169	0.198567335243553	0.247763202970172	0.00718171762476833	0.00146103710991005	0.00036718281122273	-44.1108025330358
0.976056338028169	0.198283261802575	0.248206112114751	0.00718171762476833	0.0014589469280654	0.000367054559288712	-44.137060480147
0.976056338028169	0.198	0.24864902125933	0.00718171762476833	0.00145686271817297	0.000366926404963355	-44.1493576911364
0.976056338028169	0.19771754636234	0.24909193040391	0.00718171762476833	0.00145478445466009	0.000366798348409505	-44.1727856780627
0.977464788732394	0.197720797720798	0.249446226345121	0.00689997110642858	0.00139572065115767	0.000321011538847581	-44.1819563300486
0.977464788732394	0.197439544807966	0.2498891354897	0.00689997110642858	0.00139373527327458	0.000320822157906966	-44.1968710331175
0.977464788732394	0.197159090909091	0.25033204463428	0.00689997110642858	0.00139175553567199	0.000320632828128176	-44.2090875406797
0.977464788732394	0.196879432624114	0.250774953778859	0.00689997110642858	0.00138978141434098	0.000320443549619218	-44.2267775600214
0.977464788732394	0.196600566572238	0.251217862923438	0.00689997110642858	0.00138781288543166	0.000320254322471	-44.2509536686763
0.977464788732394	0.196322489391796	0.251660772068017	0.00689997110642858	0.00138584992519714	0.000320065146739928	-44.2610453366768
0.977464788732394	0.196045197740113	0.252103681212596	0.00689997110642858	0.0013838925100474	0.000319876022569289	-44.275081935752
0.977464788732394	0.195768688293371	0.252546590357175	0.00689997110642858	0.00138194061651719	0.000319686950050592	-44.2849497091701
0.977464788732394	0.195492957746479	0.252989499501754	0.00689997110642858	0.00137999422128797	0.000319497929206038	-44.3016954143316
0.977464788732394	0.19521800281294	0.253432408646333	0.00689997110642858	0.00137805330114558	0.00031930896021432	-44.3249666804964
0.977464788732394	0.194943820224719	0.253875317790913	0.00689997110642858	0.00137611783302628	0.000319120043150157	-44.3386478146166
0.977464788732394	0.194670406732118	0.254318226935492	0.00689997110642858	0.00137418779399043	0.000318931177983989	-44.3586590973999
0.977464788732394	0.194397759103641	0.254761136080071	0.00689997110642858	0.00137226316122429	0.000318742365034473	-44.3670071603166
0.977464788732394	0.194125874125874	0.25520404522465	0.00689997110642858	0.00137034391203979	0.000318553604202774	-44.3870193431014
0.977464788732394	0.193854748603352	0.255646954369229	0.00689997110642858	0.00136843002390267	0.000318364895616466	-44.4156309387378
0.977464788732394	0.193584379358438	0.256089863513808	0.00689997110642858	0.00136652147435927	0.000318176239455742	-44.4276723436326
0.977464788732394	0.193314763231198	0.256532772658387	0.00689997110642858	0.00136461824111328	0.000317987635744084	-44.4346234874981
0.977464788732394	0.193045897079277	0.256975681802966	0.00689997110642858	0.00136272030197269	0.000317799084539938	-44.4530585054384
0.977464788732394	0.192777777777778	0.257418590947546	0.00689997110642858	0.00136082763487992	0.000317610586041684	-44.476840508392
0.977464788732394	0.19251040221914	0.257861500092125	0.00689997110642858	0.00135894021790755	0.000317422140255778	-44.4932394232371
0.977464788732394	0.192243767313019	0.258304409236704	0.00689997110642858	0.00135705802924364	0.000317233747293656	-44.4995368541335
0.977464788732394	0.191977869986169	0.258747318381283	0.00689997110642858	0.00135518104718526	0.000317045407372048	-44.5142260524664
0.977464788732394	0.19171270718232	0.259190227525862	0.00689997110642858	0.00135330925015847	0.000316857120322745	-44.5294070533249
0.977464788732394	0.191448275862069	0.259633136670441	0.00689997110642858	0.00135144261670779	0.000316668886467945	-44.5420364730701
0.977464788732394	0.191184573002755	0.26007604581502	0.00689997110642858	0.00134958112549984	0.000316480705832404	-44.5597155069647
0.977464788732394	0.190921595598349	0.260518954959599	0.00689997110642858	0.00134772475531683	0.00031629257851111	-44.5697072609385
0.977464788732394	0.190659340659341	0.260961864104179	0.00689997110642858	0.00134587348504366	0.000316104504599253	-44.5759086463256
0.977464788732394	0.19039780521262	0.261404773248758	0.00689997110642858	0.00134402729371285	0.000315916484139507	-44.5938272912729
0.97887323943662	0.19041095890411	0.261759186818116	0.00445391219742004	0.000866377441142204	0.000187442224181522	-44.6001491065922
0.97887323943662	0.19015047879617	0.262202095962695	0.00445391219742004	0.000865192246281685	0.000187329373959802	-44.6191467408515
0.97887323943662	0.189890710382514	0.262645005107274	0.00445391219742004	0.00086401028966516	0.000187216734935552	-44.6298488074335
0.97887323943662	0.189631650750341	0.263087914251853	0.00445391219742004	0.000862831558023221	0.000187104307371529	-44.6384284767284
0.97887323943662	0.189373297002725	0.263530823396432	0.00445391219742004	0.000861656038193359	0.000186992091916327	-44.6534486786352
0.97887323943662	0.189115646258503	0.263973732541011	0.00445391219742004	0.000860483717053452	0.00018688008889263	-44.6643345099148
0.97887323943662	0.188858695652174	0.26441664168559	0.00445391219742004	0.000859314581561291	0.000186768298325954	-44.6796528892185
0.97887323943662	0.188602442333786	0.264859550830169	0.00445391219742004	0.000858148618768547	0.000186656721044122	-44.6923010891386
0.97887323943662	0.188346883468835	0.265302459974749	0.00445391219742004	0.000856985815763598	0.000186545357072759	-44.7039306055257
0.97887323943662	0.18809201623816	0.265745369119328	0.00445391219742004	0.000855826159717653	0.000186434207062094	-44.7178942189468
0.97887323943662	0.187837837837838	0.266188278263907	0.00445391219742004	0.000854669637872809	0.00018632327130566	-44.7288819644975
0.97887323943662	0.187584345479082	0.266631187408486	0.00445391219742004	0.000853516237562504	0.000186212550156572	-44.7469663465509
0.97887323943662	0.18733153638814	0.267074096553065	0.00445391219742004	0.000852365946137713	0.000186102044057525	-44.7518949221659
0.97887323943662	0.187079407806191	0.267517005697644	0.00445391219742004	0.000851218751049043	0.000185991753242604	-44.7790379698757
0.97887323943662	0.186827956989247	0.267959914842223	0.00445391219742004	0.000850074639831543	0.000185881678423518	-44.7918554856096
0.97887323943662	0.186577181208054	0.268402823986802	0.00445391219742004	0.000848933600056684	0.000185771819565879	-44.802207251274
0.97887323943662	0.186327077747989	0.268845733131381	0.00445391219742004	0.000847795619349425	0.000185662177411836	-44.8118978735096
0.97887323943662	0.186077643908969	0.269288642275961	0.00445391219742004	0.000846660685451311	0.000185552752016453	-44.8286760971425
0.97887323943662	0.185828877005348	0.26973155142054	0.00445391219742004	0.000845528786142912	0.000185443544122653	-44.8458202193512
0.97887323943662	0.185580774365821	0.270174460565119	0.00445391219742004	0.000844399909254392	0.000185334553875307	-44.8672922943063
0.97887323943662	0.185333333333333	0.270617369709698	0.00445391219742004	0.000843274042712355	0.000185225781628647	-44.8870782822611
0.97887323943662	0.18508655126498	0.271060278854277	0.00445391219742004	0.000842151174478304	0.00018511722782693	-44.8960140133606
