instance	true	assigned	probability
47093912600	1	1	0.30851
47095942761	1	1	0.383155
47101291867	1	1	0.9350280000000001
47101505973	1	1	0.276382
47101812903	1	1	0.5
47101905318	1	1	0.0791534
47102633593	1	1	0.0750243
47103718181	1	1	0.5
47104041522	1	1	0.5
47104565120	1	1	0.11220999999999999
47106056944	1	1	0.5
47106485295	1	1	0.0990515
47106681336	1	1	0.764562
47107776078	1	1	0.44108100000000006
47108298210	1	1	0.5
47108342803	1	1	0.11074
47108343126	1	1	0.00665065
47108344082	1	1	0.5
47108345979	1	1	0.11522400000000001
47108406517	1	1	0.29477
47108409296	1	1	0.113227
47108452056	1	1	0.144557
47108452361	1	1	0.5
47108457499	1	1	0.07930269999999999
47108477431	1	1	0.08541280000000001
47108522769	1	1	0.29477
47108523694	1	1	0.046785900000000005
47108580029	1	1	0.012965
47108593749	1	1	0.5
47108600006	1	1	0.144557
47108618576	1	1	0.0762556
47108621047	1	1	0.06054249999999999
47108629596	1	1	0.17563
47108656169	1	1	0.203067
47108680780	1	1	0.0360409
47108682849	1	1	0.147677
47108701503	1	1	0.5
47108712734	1	1	0.5
47108731336	1	1	0.5
47108733244	1	1	0.07156119999999999
47108739208	1	1	0.0762556
47108739732	1	1	0.5
47108754623	1	1	0.29999499999999996
47108754706	1	1	0.144557
47108788413	1	1	0.32622199999999996
47108795900	1	1	0.17563
47108840512	1	1	0.06080359999999999
47108889510	1	1	0.5
47108894463	1	1	0.11522400000000001
47108952461	1	1	0.08541280000000001
47108971946	1	1	0.11074
47108992772	1	1	0.08738660000000001
47109001599	1	1	0.05386609999999999
47109013877	1	1	0.29487399999999997
47109015257	1	1	0.32622199999999996
47109038027	1	1	0.0394389
47109040652	1	1	0.06057080000000001
47109044841	1	1	0.113277
47109091250	1	1	0.203148
47109109007	1	1	0.326332
47109117880	1	1	0.326332
47109132183	1	1	0.29487399999999997
47109143366	1	1	0.11078900000000001
47109211397	1	1	0.0129713
47109228261	1	1	0.5
47109311867	1	1	0.367462
47109333774	1	1	0.5
47109387846	1	1	0.292238
47109471168	1	1	0.129995
47109477395	1	1	0.334005
47109514500	1	1	0.131719
47109555653	1	1	0.5
47109712053	1	1	0.5
47109712954	1	1	0.131719
47109853685	1	1	0.367462
47109859676	1	1	0.612925
47110031287	1	1	0.132244
47110236035	1	1	0.5
47110506011	1	1	0.334005
47110690044	1	1	0.131719
47110743067	1	1	0.367462
47110855071	1	1	0.5
47111116302	1	1	0.367462
47111182443	1	1	0.129995
47111217262	1	1	0.1
47111226383	1	1	0.08809249999999999
47111236128	1	1	0.132244
47111249329	1	1	0.132244
47111331115	1	1	0.1
47111356475	1	1	0.168577
47111442218	1	1	0.132244
47111516053	1	1	0.132244
47111579207	1	1	0.129995
47111813773	1	1	0.132244
47111903529	1	1	0.131719
47111938435	1	1	0.131719
47111958925	1	1	0.132244
47111960983	1	1	0.129995
47111984300	1	1	0.015515799999999998
47112080929	1	1	0.131719
47112124543	1	1	0.5
47112179866	1	1	0.168577
47112212056	1	1	0.334005
47112229785	1	1	0.168577
47112276266	1	1	0.08809249999999999
47112372025	1	1	0.132244
47112382445	1	1	0.367462
47112388845	1	1	0.08809249999999999
47112427890	1	1	0.08809249999999999
47113578900	1	1	0.5
47114426325	1	1	0.06863810000000001
47117705854	1	1	0.202941
47117975494	1	1	0.984759
47118299715	1	1	0.5
47120151360	1	1	0.0239352
47120219147	1	1	0.09983020000000001
47120316955	1	1	0.060601199999999994
47120341285	1	1	0.0185176
47120397234	1	1	0.0325466
47120689091	1	1	0.1
47120894264	1	1	0.00536216
47121387917	1	1	0.5
47122023926	1	1	0.617984
47122188741	1	1	0.14662
47122922465	1	1	0.684131
47123097861	1	1	0.03498830000000001
47123160855	1	1	0.361689
47123294940	1	1	0.12041600000000001
47123877509	1	1	0.311413
47124524329	1	1	0.10358099999999999
47124965844	1	1	0.140287
47125016347	1	1	0.303336
47125730412	1	1	0.26915900000000004
46921335725	1	1	0.191105
46922633675	1	1	0.156883
46925218234	1	1	0.109677
46927369624	1	1	0.017872299999999997
46927402522	1	1	0.144191
46928255819	1	1	0.1
46934413479	1	1	0.593178
46934631859	1	1	0.1748
46935834677	1	1	0.14005
46936501440	1	1	0.0422042
46936922206	1	1	0.08335
46937089290	1	1	0.1
46937699394	1	1	0.00192445
46937986816	1	1	0.5
46938094314	1	1	0.17369
46939205588	1	1	0.5
46939880414	1	1	0.0263005
46940088278	1	1	0.015891100000000002
46940377227	1	1	0.033712099999999995
46940638282	1	1	0.207486
46941032472	1	1	0.1764
46941153511	1	1	0.20144
46941498259	1	1	5.2602e-06
46942064366	1	1	0.0263005
46943375379	1	1	0.028827600000000002
46943448882	1	1	0.0135333
46943548187	1	1	3.3861e-05
46943549751	1	1	1.7754900000000002e-05
46943683671	1	1	0.925982
46943839056	1	1	0.258314
46944298214	1	1	0.155186
46944577296	1	1	0.00140103
46945533552	1	1	0.0382422
46945740571	1	1	0.049560599999999996
46946035164	1	1	0.536925
46946146897	1	1	0.000185202
46946366559	1	1	0.0402949
46946572597	1	1	0.00536414
46946812493	1	1	0.5
46947147039	1	1	0.0244581
46947325932	1	1	0.5
46948338060	1	1	0.00322669
46948350394	1	1	0.33589600000000003
46950090065	1	1	0.279217
46953228165	1	1	0.151022
46953448725	1	1	0.5
46954549881	1	1	0.5
46954558026	1	1	0.5
46954560898	1	1	0.5
46954784295	1	1	0.0293972
46954854123	1	1	0.057088400000000004
46955053917	1	1	0.040257999999999995
46955183244	1	1	0.0672195
46955223980	1	1	0.0883421
46955431114	1	1	0.5
46955432810	1	1	0.5
46955471303	1	1	0.060982600000000005
46955488964	1	1	0.5
46955926907	1	1	0.0625643
46956030586	1	1	0.0665684
46956110021	1	1	0.0466819
46957575883	1	1	0.5
46957582168	1	1	0.188647
46958478757	1	1	0.5
46958791480	1	1	0.321849
46959835346	1	1	0.214179
46960031104	1	1	0.10562200000000001
46960173077	1	1	0.484414
46960201888	1	1	0.0114124
46960256331	1	1	0.34833400000000003
46960498001	1	1	0.5
46960662744	1	1	0.053330999999999996
46961832192	1	1	0.5
46962752008	1	1	0.122629
46963487755	1	1	0.1
46963952538	1	1	0.5
46967783776	1	1	0.0038618000000000003
46875361111	1	1	0.331838
46875820471	1	1	0.034823900000000005
46877713546	1	1	0.475876
46878517392	1	1	0.60455
46878822283	1	1	0.199771
46880248411	1	1	0.5
46882193832	1	1	0.5
46883783012	1	1	0.5
46883825723	1	1	0.067544
46884243637	1	1	0.342574
46884271537	1	1	0.5
46884315352	1	1	0.6164430000000001
46884326716	1	1	0.548345
46884572656	1	1	0.0262223
46884578929	1	1	0.276106
46884579930	1	1	0.42234399999999994
46885060789	1	1	0.1
46885672290	1	1	0.5
46885705298	1	1	0.5
46886668005	1	1	0.181662
46886678587	1	1	0.181662
46886991094	1	1	0.8380299999999999
46886998093	1	1	0.8407530000000001
46887008214	1	1	0.8407530000000001
46887010023	1	1	0.8407530000000001
46887123050	1	1	0.24968400000000002
46887317380	1	1	0.36177
46887355347	1	1	0.9947799999999999
46887375317	1	1	0.36177
46887457732	1	1	0.21689099999999997
46887494926	1	1	0.013591899999999999
46889407115	1	1	0.5
46890014061	1	1	0.709757
46890236180	1	1	0.316027
46890237173	1	1	0.316027
46890238495	1	1	0.316027
46890283842	1	1	0.00745277
46891758897	1	1	0.32734800000000003
46891947218	1	1	0.336327
46892538786	1	1	0.0419789
46893645810	1	1	0.5
46893648940	1	1	0.5
46893653938	1	1	0.5
46893665446	1	1	0.367203
46893668097	1	1	0.5
46893670849	1	1	0.18756099999999998
46893726283	1	1	0.29874
46893753074	1	1	0.5
46893781237	1	1	0.42245299999999997
46893796496	1	1	0.277358
46894018413	1	1	0.21392199999999997
46894362777	1	1	0.451346
46894467262	1	1	0.401432
46894475630	1	1	0.401432
46894553341	1	1	0.027932099999999998
46895078156	1	1	0.0208682
46895106539	1	1	0.744653
46895331666	1	1	0.5
46896524416	1	1	0.5
46896807075	1	1	0.01811
46896956514	1	1	0.5
46897113170	1	1	0.00697695
46897134445	1	1	0.231975
46897485582	1	1	0.019288
46897748036	1	1	0.146153
46898955962	1	1	0.251193
46899937064	1	1	0.346077
46900140004	1	1	0.0187977
46900751559	1	1	0.5
46901124401	1	1	0.5
46901226383	1	1	0.570591
46901707684	1	1	0.0362134
46903722315	1	1	0.5
46904234594	1	1	0.429471
46904547064	1	1	0.101385
46905203116	1	1	0.393171
46906482615	1	1	0.5
46906807775	1	1	0.5
46907028926	1	1	0.0123711
46909761132	1	1	0.5
46911624909	1	1	0.0304264
46913104842	1	1	0.014090100000000001
46915385404	1	1	0.496485
46916102163	1	1	0.1
46916731072	1	1	0.1
46916807358	1	1	0.5
46917360482	1	1	0.1
46829100811	1	1	0.1
46829182449	1	1	0.17970899999999998
46829644320	1	1	0.5
46829931904	1	1	0.7372569999999999
46830180276	1	1	0.815186
46830394832	1	1	0.528062
46830591439	1	1	0.12376300000000001
46831658646	1	1	0.286965
46832094718	1	1	0.345073
46832271446	1	1	0.07979560000000001
46832346809	1	1	0.00557083
46832383144	1	1	0.0317286
46832415759	1	1	0.25355700000000003
46832520996	1	1	0.28632399999999997
46832524231	1	1	0.322204
46832537859	1	1	0.108071
46832724953	1	1	0.037740499999999996
46832729211	1	1	0.5
46832781498	1	1	0.44643
46832795889	1	1	0.0604374
46832805781	1	1	0.0280759
46832879213	1	1	0.0427731
46832947943	1	1	0.08197769999999999
46833079927	1	1	0.00861979
46833180703	1	1	0.28528000000000003
46833599864	1	1	0.0321252
46834041114	1	1	0.0192382
46834596275	1	1	0.185158
46835053282	1	1	0.355387
46835611116	1	1	0.5
46835664082	1	1	0.07442610000000001
46836328218	1	1	0.0288051
46836362524	1	1	0.5
46836508134	1	1	0.10690999999999999
46836926263	1	1	0.341721
46837102580	1	1	0.5
46837841713	1	1	0.0958778
46838209993	1	1	0.0521274
46838234742	1	1	0.0005208319999999999
46838682937	1	1	0.00783743
46839505872	1	1	0.06640030000000001
46839757457	1	1	0.139983
46840212460	1	1	0.5
46840323873	1	1	0.17031
46840492899	1	1	0.067727
46840530038	1	1	0.117194
46840589678	1	1	0.26464899999999997
46840635384	1	1	0.064755
46840869138	1	1	0.103664
46840888781	1	1	0.19275
46841054060	1	1	0.5
46841187912	1	1	0.0896556
46841589181	1	1	0.0604374
46841685446	1	1	0.271426
46842628631	1	1	0.025664999999999997
46842645385	1	1	0.5
46842801398	1	1	0.23639699999999997
46842920271	1	1	0.035321
46842976510	1	1	0.0646154
46843146867	1	1	0.0898199
46843388128	1	1	0.14441800000000002
46843963058	1	1	0.5
46844465722	1	1	0.523983
46844485597	1	1	0.5
46845356772	1	1	0.131477
46845795005	1	1	0.368923
46845893827	1	1	0.0987881
46846238630	1	1	0.213071
46846430296	1	1	0.5
46847017410	1	1	0.5
46847550143	1	1	0.0123587
46847631390	1	1	0.5
46847727422	1	1	0.5
46847812012	1	1	0.049223
46847991259	1	1	0.134377
46848142671	1	1	0.393171
46848228625	1	1	0.5
46848277073	1	1	0.5
46848474367	1	1	0.170623
46849074470	1	1	0.24884499999999998
46849560342	1	1	0.0503075
46849582550	1	1	0.22340500000000002
46849734727	1	1	0.24813000000000002
46849863962	1	1	0.9505049999999999
46849888345	1	1	0.5
46850008719	1	1	0.21177100000000001
46850126939	1	1	0.363552
46850440780	1	1	0.018934299999999998
46850526292	1	1	0.239
46850858367	1	1	0.0283524
46850930448	1	1	0.0454526
46851355512	1	1	0.454999
46852058899	1	1	0.9050590000000001
46852813690	1	1	0.0175627
46853226412	1	1	0.00689514
46853336794	1	1	0.09184500000000001
46854067379	1	1	0.28528000000000003
46854093157	1	1	0.390975
46854617687	1	1	0.0536894
46855077310	1	1	0.915608
46855403680	1	1	0.744117
46855813255	1	1	0.0815027
46856179372	1	1	0.484259
46856294873	1	1	0.00204592
46856762534	1	1	0.36146100000000003
46857225723	1	1	0.07203760000000001
46857350123	1	1	0.00204592
46857383119	1	1	0.342117
46857982581	1	1	0.5
46857995371	1	1	0.229706
46858227240	1	1	0.5
46859195437	1	1	0.9112389999999999
46859219814	1	1	0.363354
46859370316	1	1	0.5
46860146528	1	1	4.37166e-06
46860471002	1	1	0.899813
46860700867	1	1	0.13805
46861313560	1	1	0.084495
46861532720	1	1	0.997923
46861876107	1	1	0.011763
46862328829	1	1	0.5
46862370257	1	1	0.259889
46862683400	1	1	0.423389
46863538060	1	1	0.89531
46864840425	1	1	0.296356
46865373936	1	1	0.5
46865661414	1	1	0.224935
46865696226	1	1	0.5
46867047650	1	1	0.155669
46869580994	1	1	0.337843
46869635104	1	1	0.365143
46870143964	1	1	0.141989
46870564718	1	1	0.5
46870586022	1	1	0.1
46871340416	1	1	0.599375
46871375016	1	1	0.237603
46871399320	1	1	0.317961
46871430478	1	1	0.317961
46871456173	1	1	0.24568099999999998
46871458690	1	1	0.317961
46871471783	1	1	0.317961
46871495008	1	1	0.274852
46871840109	1	1	0.0750541
46871993031	1	1	0.44297600000000004
46872214472	1	1	0.28528000000000003
46872476553	1	1	0.297265
46872783306	1	1	0.43474700000000005
46872967468	1	1	0.5
46873301317	1	1	0.5
46873673961	1	1	0.523289
46874464164	1	1	0.211009
46828766871	1	1	0.5
46829419719	1	1	0.00753985
46832827131	1	1	0.200027
46833074117	1	1	0.07979560000000001
46833449168	1	1	0.5
46835224168	1	1	0.07979560000000001
46835331784	1	1	0.100342
46837956204	1	1	0.29091999999999996
46839165197	1	1	0.14657799999999999
46839300266	1	1	0.00291373
46839441939	1	1	0.00190059
46839506900	1	1	0.00291373
46840701025	1	1	0.0416935
46842672477	1	1	0.0958675
46845203325	1	1	0.0451278
46845994151	1	1	0.00036595599999999996
46847611087	1	1	0.019306099999999996
46849067372	1	1	0.15255
46849331766	1	1	0.5
46849563099	1	1	0.0399751
46850455071	1	1	0.06085940000000001
46851400911	1	1	0.516558
46852243321	1	1	0.0112552
46854438177	1	1	0.72906
46856034426	1	1	0.00225249
46857362122	1	1	0.182785
46857424970	1	1	0.24016700000000002
46857526148	1	1	0.5337850000000001
46857582078	1	1	0.129658
46858039392	1	1	0.168478
46860126221	1	1	0.29176199999999997
46860417589	1	1	0.108325
